sInvented,sProcedural,sConceptual,tInitSelect,tCompare,tDiscussQ,tConnectBigIdeas,tConnectOthers,tPressExplain,condition,seg_num,unit,teacher,groups,C1_prob,C2_prob,C3_prob,C4_prob,class
1,1,2,1,1,2,1,1,1,1,4,6,4040400,small_groups,0.096,0.001,0.011,0.892,4
2,2,2,2,1,2,1,1,2,1,5,6,4040400,whole,0,0.053,0.943,0.004,3
2,2,2,2,1,2,1,1,1,1,6,6,4040400,small_groups,0.001,0.014,0.981,0.004,3
1,1,2,1,1,2,1,1,2,1,7,6,4040400,small_groups,0,0.004,0.011,0.985,4
1,2,2,1,1,2,1,1,1,1,8,6,4040400,small_groups,0.071,0.002,0.045,0.883,4
2,1,2,2,1,2,1,1,2,1,9,6,4040400,small_groups,0,0.101,0.883,0.016,3
1,2,2,1,1,2,2,1,2,1,10,6,4040400,whole,0,0.06,0.014,0.926,4
1,2,2,1,1,2,2,1,2,1,3,6,5070100,small_groups,0,0.06,0.014,0.926,4
1,1,2,1,1,2,2,1,2,1,4,6,5070100,whole,0,0.03,0.003,0.966,4
1,1,1,1,1,1,1,1,1,1,1,6,5070100,small_groups,1,0,0,0,1
2,2,2,1,1,1,1,1,1,1,2,6,5070100,whole,0.364,0,0.631,0.004,3
2,2,2,1,1,1,1,1,1,1,3,6,5070100,small_groups,0.364,0,0.631,0.004,3
2,2,2,1,1,2,1,1,2,1,4,6,5070100,small_groups,0,0.028,0.754,0.217,3
2,2,2,1,1,1,1,1,1,1,5,6,5070100,small_groups,0.364,0,0.631,0.004,3
2,2,2,1,1,1,1,1,1,1,6,6,5070100,small_groups,0.364,0,0.631,0.004,3
2,2,1,1,1,1,1,1,1,1,7,6,5070100,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,1,1,1,1,1,8,6,5070100,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,1,1,1,1,1,9,6,5070100,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,2,1,1,2,1,10,6,5070100,small_groups,0.001,0.008,0.901,0.09,3
2,1,1,1,1,1,1,1,1,1,11,6,5070100,small_groups,0.981,0,0.019,0,1
2,2,2,2,1,2,1,1,2,1,12,6,5070100,small_groups,0,0.053,0.943,0.004,3
2,2,2,1,1,2,1,1,1,1,13,6,5070100,whole,0.015,0.007,0.776,0.201,3
2,2,2,2,2,2,2,1,2,1,14,6,5070100,whole,0,0.915,0.085,0,2
1,1,1,1,1,1,1,1,1,1,15,6,5070100,whole,1,0,0,0,1
1,2,1,1,1,2,1,1,1,1,6,5,5070100,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,1,1,1,1,1,7,5,5070100,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,1,8,5,5070100,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,2,1,1,1,1,9,5,5070100,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,1,1,1,1,1,10,5,5070100,small_groups,0.998,0,0.001,0,1
1,1,1,1,1,2,1,1,1,1,1,4,5070100,small_groups,0.828,0,0.006,0.166,1
1,1,1,1,1,2,1,1,2,1,2,4,5070100,small_groups,0.013,0.002,0.03,0.955,4
1,2,2,1,1,2,1,1,2,1,3,4,5070100,small_groups,0,0.007,0.043,0.949,4
1,1,1,1,1,2,1,1,2,1,4,4,5070100,small_groups,0.013,0.002,0.03,0.955,4
1,2,2,1,1,2,1,1,2,1,5,4,5070100,small_groups,0,0.007,0.043,0.949,4
1,1,2,1,1,2,1,1,2,1,6,4,5070100,small_groups,0,0.004,0.011,0.985,4
1,1,2,1,1,2,1,1,2,1,7,4,5070100,small_groups,0,0.004,0.011,0.985,4
1,2,2,1,1,2,1,1,2,1,8,4,5070100,whole,0,0.007,0.043,0.949,4
1,1,2,1,1,2,1,1,2,1,9,4,5070100,small_groups,0,0.004,0.011,0.985,4
1,2,2,1,1,2,1,1,2,1,10,4,5070100,small_groups,0,0.007,0.043,0.949,4
1,1,2,1,1,2,1,1,1,1,11,4,5070100,small_groups,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,1,1,2,1,12,4,5070100,small_groups,0,0.004,0.011,0.985,4
1,1,1,1,1,2,1,1,1,1,1,4,1180100,small_groups,0.828,0,0.006,0.166,1
1,1,2,1,1,2,1,1,2,1,2,4,1180100,small_groups,0,0.004,0.011,0.985,4
1,1,2,1,1,2,1,1,1,1,3,4,1180100,small_groups,0.096,0.001,0.011,0.892,4
1,2,1,1,1,2,1,1,1,1,4,4,1180100,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,1,5,4,1180100,small_groups,0.764,0,0.03,0.206,1
1,2,2,1,1,2,1,1,1,1,6,4,1180100,small_groups,0.071,0.002,0.045,0.883,4
1,1,2,1,1,2,1,1,1,1,7,4,1180100,small_groups,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,1,1,1,1,8,4,1180100,small_groups,0.096,0.001,0.011,0.892,4
1,1,1,1,1,2,1,1,1,1,9,4,1180100,small_groups,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,1,10,4,1180100,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,11,4,1180100,seat,1,0,0,0,1
1,2,1,1,1,1,1,1,1,1,1,6,1180100,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,2,1,1,1,1,2,6,1180100,small_groups,0.764,0,0.03,0.206,1
1,1,1,1,1,2,1,1,1,1,3,6,1180100,small_groups,0.828,0,0.006,0.166,1
1,1,1,1,1,2,1,1,1,1,4,6,1180100,small_groups,0.828,0,0.006,0.166,1
1,2,2,1,1,2,1,1,2,1,5,6,1180100,small_groups,0,0.007,0.043,0.949,4
1,2,1,1,1,2,1,1,1,1,6,6,1180100,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,1,7,6,1180100,small_groups,0.764,0,0.03,0.206,1
1,1,2,1,1,2,1,1,2,1,8,6,1180100,small_groups,0,0.004,0.011,0.985,4
1,1,1,1,1,1,1,1,1,1,9,6,1180100,small_groups,1,0,0,0,1
1,1,1,1,1,2,1,1,1,1,10,6,1180100,small_groups,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,1,11,6,1180100,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,7,1180100,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,2,7,1180100,small_groups,1,0,0,0,1
1,1,2,1,1,2,1,1,1,1,3,7,1180100,small_groups,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,1,1,2,1,4,7,1180100,small_groups,0,0.004,0.011,0.985,4
1,1,2,1,1,2,1,1,2,1,5,7,1180100,small_groups,0,0.004,0.011,0.985,4
1,1,1,1,1,2,1,1,1,1,6,7,1180100,small_groups,0.828,0,0.006,0.166,1
1,1,2,1,1,2,1,1,1,1,7,7,1180100,small_groups,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,1,1,1,1,8,7,1180100,small_groups,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,2,1,2,1,9,7,1180100,whole,0,0.03,0.003,0.966,4
1,1,1,1,1,2,1,1,1,1,10,7,1180100,whole,0.828,0,0.006,0.166,1
1,1,2,1,1,2,1,1,2,1,11,7,1180100,small_groups,0,0.004,0.011,0.985,4
1,1,2,1,1,2,1,1,1,1,12,7,1180100,whole,0.096,0.001,0.011,0.892,4
2,2,1,1,1,2,1,1,1,1,3,2,5050100,small_groups,0.228,0.002,0.707,0.064,3
2,2,1,1,1,2,1,1,1,1,4,2,5050100,small_groups,0.228,0.002,0.707,0.064,3
2,1,1,1,1,2,1,1,1,1,5,2,5050100,small_groups,0.568,0.001,0.312,0.118,1
2,2,1,1,1,2,1,1,1,1,6,2,5050100,small_groups,0.228,0.002,0.707,0.064,3
1,1,2,1,1,2,1,1,2,1,7,2,5050100,small_groups,0,0.004,0.011,0.985,4
2,2,2,2,1,2,1,1,1,1,8,2,5050100,small_groups,0.001,0.014,0.981,0.004,3
2,2,1,1,2,2,1,1,1,1,9,2,5050100,seat,0.015,0.016,0.94,0.029,3
1,1,1,1,1,1,1,1,1,1,10,2,5050100,seat,1,0,0,0,1
2,2,2,1,2,2,1,1,1,1,11,2,5050100,seat,0.001,0.062,0.86,0.077,3
2,1,2,1,2,2,1,1,2,1,12,2,5050100,whole,0,0.288,0.502,0.211,3
2,2,1,1,1,2,1,1,2,1,1,2,5050100,small_groups,0.001,0.008,0.901,0.09,3
2,2,2,1,1,2,1,1,2,1,2,2,5050100,small_groups,0,0.028,0.754,0.217,3
1,2,1,1,1,2,1,1,1,1,1,1,1080200,whole,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,2,1,2,1,1080200,small_groups,0.009,0.004,0.114,0.872,4
1,2,1,1,1,2,1,1,1,1,3,1,1080200,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,1,4,1,1080200,whole,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,1,5,1,1080200,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,1,6,1,1080200,whole,0.764,0,0.03,0.206,1
1,1,1,1,1,1,1,1,1,1,7,1,1080200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,8,1,1080200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,9,1,1080200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,4010100,whole,1,0,0,0,1
1,1,1,2,1,1,1,1,1,1,2,1,4010100,whole,0.995,0,0.005,0,1
2,2,1,2,1,1,1,1,1,1,3,1,4010100,whole,0.29,0,0.71,0,3
2,2,1,2,2,2,1,1,1,1,4,1,4010100,whole,0.001,0.024,0.975,0,3
2,2,1,1,1,2,1,1,1,1,5,1,4010100,whole,0.228,0.002,0.707,0.064,3
1,2,1,1,2,2,2,1,2,1,6,1,4010100,whole,0,0.454,0.06,0.486,4
1,2,1,1,2,1,2,1,1,1,7,1,4010100,whole,0.912,0.008,0.068,0.012,1
2,2,1,2,2,1,1,1,1,1,8,1,4010100,whole,0.02,0.002,0.979,0,3
1,2,1,2,1,2,2,1,1,1,9,1,4010100,whole,0.193,0.183,0.474,0.149,3
1,2,2,1,2,2,2,1,1,1,10,1,4010100,whole,0.001,0.275,0.033,0.691,4
1,2,1,1,2,2,2,1,1,1,11,1,4010100,whole,0.043,0.181,0.093,0.683,4
1,1,2,1,1,2,1,1,2,1,12,1,4010100,whole,0,0.004,0.011,0.985,4
1,1,1,1,1,1,1,1,1,1,13,1,4010100,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,5060100,whole,1,0,0,0,1
2,1,1,2,1,1,1,1,1,1,2,1,5060100,whole,0.698,0,0.302,0,1
2,2,2,1,2,2,2,1,2,1,3,1,5060100,whole,0,0.847,0.117,0.036,2
2,2,2,2,2,2,2,2,2,1,4,1,5060100,whole,0,0.99,0.01,0,2
2,2,1,2,2,2,2,2,2,1,5,1,5060100,whole,0,0.96,0.04,0,2
1,2,2,1,1,1,1,1,1,1,6,1,5060100,whole,0.969,0,0.021,0.01,1
2,2,2,2,1,2,2,1,2,1,7,1,5060100,whole,0,0.587,0.407,0.005,2
1,2,2,1,2,2,2,2,2,1,8,1,5060100,whole,0,0.936,0.003,0.061,2
2,1,2,2,2,2,1,1,1,1,9,1,5060100,whole,0,0.178,0.817,0.005,3
2,2,2,1,2,2,2,2,2,1,10,1,5060100,whole,0,0.982,0.014,0.004,2
1,2,2,2,1,1,2,1,1,1,11,1,5060100,whole,0.393,0.056,0.539,0.011,3
2,2,2,1,2,2,2,2,2,1,12,1,5060100,whole,0,0.982,0.014,0.004,2
2,2,2,2,1,2,2,1,1,1,13,1,5060100,whole,0,0.267,0.724,0.009,3
1,2,2,2,2,2,2,1,2,1,14,1,5060100,whole,0,0.973,0.02,0.007,2
2,2,2,1,2,2,2,2,2,1,15,1,5060100,whole,0,0.982,0.014,0.004,2
1,1,1,1,1,2,1,1,2,1,16,1,5060100,whole,0.013,0.002,0.03,0.955,4
1,1,1,1,1,1,1,1,1,1,1,1,5060200,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,2,1,5060200,whole,1,0,0,0,1
2,2,1,2,1,2,1,1,1,1,3,1,5060200,whole,0.014,0.003,0.982,0.001,3
1,2,1,1,1,2,1,1,2,1,4,1,5060200,whole,0.009,0.004,0.114,0.872,4
1,2,1,1,1,2,1,1,2,1,5,1,5060200,whole,0.009,0.004,0.114,0.872,4
2,2,1,2,1,2,2,1,2,1,6,1,5060200,whole,0,0.25,0.747,0.003,3
1,2,1,1,1,2,2,1,1,1,7,1,5060200,whole,0.293,0.008,0.032,0.668,4
2,2,1,2,1,2,2,1,2,1,8,1,5060200,whole,0,0.25,0.747,0.003,3
2,2,1,2,1,2,2,1,2,1,9,1,5060200,whole,0,0.25,0.747,0.003,3
2,2,1,1,1,2,2,1,2,1,10,1,5060200,whole,0,0.146,0.652,0.202,3
1,2,2,1,2,2,2,1,2,1,11,1,5060200,whole,0,0.573,0.017,0.409,2
1,2,1,2,2,2,2,1,2,1,12,1,5060200,whole,0,0.91,0.08,0.01,2
2,2,1,2,2,1,2,2,1,1,13,1,5060200,whole,0,0.277,0.723,0,3
2,2,1,2,1,2,2,1,1,1,14,1,5060200,whole,0.005,0.078,0.914,0.004,3
2,2,1,2,2,2,1,1,1,1,15,1,5060200,whole,0.001,0.024,0.975,0,3
1,2,2,1,1,2,1,1,2,1,1,1,3040200,whole,0,0.007,0.043,0.949,4
2,2,2,1,1,2,2,1,2,1,2,1,3040200,whole,0,0.339,0.35,0.311,3
2,2,1,2,2,2,2,1,2,1,3,1,3040200,whole,0,0.714,0.286,0,2
2,2,2,2,2,2,2,1,2,1,4,1,3040200,whole,0,0.915,0.085,0,2
2,2,1,2,2,2,2,1,2,1,5,1,3040200,whole,0,0.714,0.286,0,2
2,2,1,2,2,2,2,1,2,1,6,1,3040200,whole,0,0.714,0.286,0,2
1,2,2,1,2,2,2,1,2,1,7,1,3040200,whole,0,0.573,0.017,0.409,2
1,2,2,2,2,2,1,1,2,1,8,1,3040200,whole,0,0.629,0.333,0.038,2
1,2,2,1,2,2,2,1,2,1,9,1,3040200,whole,0,0.573,0.017,0.409,2
2,2,2,2,2,2,2,1,2,1,10,1,3040200,whole,0,0.915,0.085,0,2
2,1,2,2,2,2,2,2,2,1,11,1,3040200,whole,0,0.995,0.005,0,2
1,2,2,1,1,2,1,1,2,1,12,1,3040200,whole,0,0.007,0.043,0.949,4
1,2,1,2,1,2,1,1,1,1,1,1,3040100,whole,0.501,0.007,0.447,0.046,1
1,2,2,2,2,1,2,1,2,1,2,1,3040100,whole,0,0.753,0.245,0.002,2
1,2,1,1,1,2,1,2,1,1,3,1,3040100,whole,0.216,0.011,0.11,0.663,4
1,2,2,2,2,2,1,2,2,1,4,1,3040100,whole,0,0.943,0.052,0.005,2
1,2,1,2,2,2,2,1,1,1,5,1,3040100,whole,0.005,0.719,0.249,0.027,2
1,2,1,2,2,2,1,2,2,1,6,1,3040100,whole,0,0.801,0.192,0.007,2
1,1,1,1,2,2,2,1,1,1,7,1,3040100,whole,0.068,0.103,0.026,0.802,4
1,2,1,2,2,2,2,1,2,1,8,1,3040100,whole,0,0.91,0.08,0.01,2
1,2,1,1,2,2,2,1,2,1,9,1,3040100,whole,0,0.454,0.06,0.486,4
1,1,2,1,2,2,1,2,1,1,10,1,3040100,whole,0.001,0.194,0.031,0.774,4
1,1,1,1,2,2,1,1,1,1,11,1,3040100,whole,0.393,0.008,0.054,0.544,4
1,2,1,1,2,2,1,1,2,1,12,1,3040100,whole,0.001,0.074,0.254,0.671,4
2,2,2,2,1,2,2,1,2,1,1,1,4040400,whole,0,0.587,0.407,0.005,2
2,2,2,2,2,2,2,2,2,1,2,1,4040400,whole,0,0.99,0.01,0,2
1,2,2,1,2,2,2,1,2,1,3,1,4040400,whole,0,0.573,0.017,0.409,2
1,2,2,1,2,2,2,2,2,1,4,1,4040400,whole,0,0.936,0.003,0.061,2
1,2,2,1,2,2,2,1,1,1,5,1,4040400,whole,0.001,0.275,0.033,0.691,4
1,1,2,1,2,2,2,1,2,1,6,1,4040400,whole,0,0.403,0.006,0.591,4
1,2,2,1,1,2,2,1,2,1,7,1,4040400,whole,0,0.06,0.014,0.926,4
1,2,1,1,1,1,1,1,1,1,1,1,1090200,small_groups,0.998,0,0.001,0,1
2,2,2,1,1,1,2,1,1,1,2,1,1090200,small_groups,0.169,0.012,0.804,0.015,3
1,2,1,1,1,2,1,1,2,1,3,1,1090200,small_groups,0.009,0.004,0.114,0.872,4
1,2,2,2,2,2,2,1,1,1,4,1,1090200,whole,0,0.905,0.072,0.023,2
2,2,2,2,2,2,2,1,1,1,5,1,1090200,whole,0,0.733,0.266,0.001,2
2,2,2,2,2,2,2,1,2,1,6,1,1090200,whole,0,0.915,0.085,0,2
1,1,2,1,2,2,2,2,2,1,7,1,1090200,whole,0,0.88,0.001,0.119,2
1,1,2,1,2,2,2,2,2,1,8,1,1090200,whole,0,0.88,0.001,0.119,2
1,2,2,1,1,2,2,1,2,1,9,1,1090200,whole,0,0.06,0.014,0.926,4
1,1,2,1,1,2,1,1,2,1,10,1,1090200,whole,0,0.004,0.011,0.985,4
1,1,2,1,2,2,2,1,2,1,11,1,1090200,whole,0,0.403,0.006,0.591,4
1,1,2,1,2,2,2,1,1,1,12,1,1090200,whole,0.002,0.16,0.009,0.829,4
2,2,2,2,1,2,2,2,2,1,1,1,1170100,small_groups,0,0.932,0.068,0.001,2
1,1,2,1,1,2,2,2,2,1,2,1,1170100,small_groups,0,0.254,0.003,0.743,4
2,2,2,2,1,2,2,2,1,1,3,1,1170100,whole,0,0.777,0.221,0.002,2
1,2,2,1,2,2,2,1,2,1,4,1,1170100,whole,0,0.573,0.017,0.409,2
1,2,2,1,1,2,2,2,2,1,5,1,1170100,small_groups,0,0.409,0.01,0.581,4
1,2,2,1,2,2,2,2,2,1,6,1,1170100,small_groups,0,0.936,0.003,0.061,2
2,2,2,1,1,2,2,2,2,1,7,1,1170100,whole,0,0.839,0.091,0.071,2
1,2,2,1,1,2,2,1,2,1,8,1,1170100,small_groups,0,0.06,0.014,0.926,4
1,1,2,1,2,2,2,2,1,1,9,1,1170100,small_groups,0,0.675,0.004,0.321,2
2,2,2,2,2,2,2,1,2,1,10,1,1170100,small_groups,0,0.915,0.085,0,2
2,1,2,1,1,2,2,2,2,1,11,1,1170100,small_groups,0,0.816,0.043,0.141,2
1,2,2,1,1,2,2,2,2,1,12,1,1170100,whole,0,0.409,0.01,0.581,4
1,1,1,1,1,1,1,1,1,1,16,1,5060200,NA,1,0,0,0,1
1,2,2,2,1,2,1,1,2,1,1,1,4060100,whole,0,0.16,0.634,0.206,3
1,2,1,1,2,2,2,1,1,1,2,1,4060100,whole,0.043,0.181,0.093,0.683,4
1,2,1,1,2,2,2,1,1,1,3,1,4060100,whole,0.043,0.181,0.093,0.683,4
1,2,2,2,2,2,1,1,1,1,4,1,4060100,whole,0.002,0.304,0.63,0.064,3
1,2,1,2,2,2,2,1,1,1,5,1,4060100,whole,0.005,0.719,0.249,0.027,2
1,2,1,2,2,2,2,2,1,1,6,1,4060100,whole,0,0.962,0.035,0.003,2
1,2,1,1,2,2,2,1,1,1,7,1,4060100,whole,0.043,0.181,0.093,0.683,4
1,2,2,1,2,2,2,2,1,1,8,1,4060100,whole,0,0.804,0.01,0.186,2
1,1,1,2,2,2,2,1,1,1,1,1,1080100,whole,0.015,0.79,0.133,0.061,2
1,2,2,1,2,2,2,1,1,1,2,1,1080100,small_groups,0.001,0.275,0.033,0.691,4
1,2,2,1,2,2,2,1,1,1,3,1,1080100,whole,0.001,0.275,0.033,0.691,4
1,2,2,2,2,2,2,1,2,1,4,1,1080100,whole,0,0.973,0.02,0.007,2
1,2,2,1,2,1,2,1,1,1,5,1,1080100,whole,0.292,0.184,0.351,0.173,3
1,1,2,1,2,2,2,2,1,1,6,1,1080100,whole,0,0.675,0.004,0.321,2
1,1,2,1,1,2,1,1,1,1,7,1,1080100,small_groups,0.096,0.001,0.011,0.892,4
1,2,2,1,2,2,2,1,2,1,8,1,1080100,whole,0,0.573,0.017,0.409,2
1,2,2,1,2,2,2,1,2,1,9,1,1080100,whole,0,0.573,0.017,0.409,2
1,1,1,1,1,2,1,1,1,1,10,1,1080100,whole,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,1,1,1,1090300,whole,1,0,0,0,1
1,2,2,1,1,2,2,1,2,1,2,1,1090300,small_groups,0,0.06,0.014,0.926,4
1,2,2,1,1,2,1,1,2,1,3,1,1090300,small_groups,0,0.007,0.043,0.949,4
1,2,2,1,2,2,2,1,2,1,4,1,1090300,small_groups,0,0.573,0.017,0.409,2
2,2,2,1,1,2,1,1,2,1,5,1,1090300,whole,0,0.028,0.754,0.217,3
2,2,2,2,2,2,2,1,2,1,6,1,1090300,whole,0,0.915,0.085,0,2
1,2,2,1,2,2,2,2,2,1,7,1,1090300,whole,0,0.936,0.003,0.061,2
1,2,2,1,1,2,2,1,2,1,8,1,1090300,whole,0,0.06,0.014,0.926,4
1,2,2,2,1,2,1,1,2,1,9,1,1090300,whole,0,0.16,0.634,0.206,3
1,2,2,2,2,2,2,2,2,1,10,1,1090300,whole,0,0.997,0.002,0.001,2
1,2,1,1,2,2,1,1,1,1,1,1,1090100,whole,0.27,0.016,0.211,0.503,4
1,2,2,1,1,2,1,1,2,1,2,1,1090100,whole,0,0.007,0.043,0.949,4
2,2,2,1,1,2,2,1,2,1,3,1,1090100,whole,0,0.339,0.35,0.311,3
2,2,2,2,2,2,2,1,2,1,4,1,1090100,whole,0,0.915,0.085,0,2
2,2,2,1,2,2,2,1,2,1,5,1,1090100,whole,0,0.847,0.117,0.036,2
1,2,2,1,1,2,2,1,2,1,6,1,1090100,whole,0,0.06,0.014,0.926,4
2,2,2,2,2,2,2,1,2,1,7,1,1090100,whole,0,0.915,0.085,0,2
2,2,2,1,1,2,1,1,2,1,8,1,1090100,whole,0,0.028,0.754,0.217,3
1,2,2,1,2,2,2,1,2,1,9,1,1090100,whole,0,0.573,0.017,0.409,2
1,2,2,1,2,2,2,1,2,1,10,1,1090100,whole,0,0.573,0.017,0.409,2
1,2,2,1,2,2,2,1,2,1,11,1,1090100,whole,0,0.573,0.017,0.409,2
1,2,1,1,1,1,1,2,2,1,1,2,1170100,small_groups,0.129,0.017,0.738,0.116,3
1,1,1,1,1,1,1,1,1,1,2,2,1170100,small_groups,1,0,0,0,1
1,2,2,1,1,2,2,1,2,1,3,2,1170100,small_groups,0,0.06,0.014,0.926,4
1,2,1,1,1,2,1,1,2,1,4,2,1170100,small_groups,0.009,0.004,0.114,0.872,4
1,2,1,1,1,2,1,1,2,1,5,2,1170100,small_groups,0.009,0.004,0.114,0.872,4
1,2,2,2,1,2,2,1,2,1,6,2,1170100,small_groups,0,0.765,0.117,0.118,2
2,2,1,2,1,2,2,1,2,1,7,2,1170100,small_groups,0,0.25,0.747,0.003,3
2,2,2,2,1,2,1,1,2,1,8,2,1170100,small_groups,0,0.053,0.943,0.004,3
2,2,2,1,2,2,2,2,2,1,9,2,1170100,small_groups,0,0.982,0.014,0.004,2
2,1,2,1,1,2,2,2,2,1,10,2,1170100,whole,0,0.816,0.043,0.141,2
2,2,2,2,2,2,2,1,2,1,11,2,1170100,whole,0,0.915,0.085,0,2
1,2,2,1,1,2,2,1,2,1,12,2,1170100,whole,0,0.06,0.014,0.926,4
1,1,2,1,1,2,1,1,2,1,13,2,1170100,small_groups,0,0.004,0.011,0.985,4
1,1,1,1,1,1,1,1,1,1,1,2,4040400,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,2,2,4040400,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,3,2,4040400,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,4,2,4040400,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,5,2,4040400,seat,1,0,0,0,1
2,1,1,1,1,1,1,1,1,1,6,2,4040400,seat,0.981,0,0.019,0,1
2,1,1,1,1,1,1,1,1,1,7,2,4040400,small_groups,0.981,0,0.019,0,1
1,1,1,1,1,1,1,1,1,1,8,2,4040400,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,9,2,4040400,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,10,2,4040400,small_groups,1,0,0,0,1
1,2,1,1,1,1,1,1,1,1,11,2,4040400,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,2,1,2,2,1,12,2,4040400,whole,0.001,0.046,0.124,0.829,4
1,2,1,2,1,2,2,1,1,1,1,2,4010100,whole,0.193,0.183,0.474,0.149,3
1,1,1,1,1,1,1,1,1,1,2,2,4010100,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,3,2,4010100,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,4,2,4010100,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,5,2,4010100,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,6,2,4010100,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,7,2,4010100,seat,1,0,0,0,1
1,2,2,1,1,2,1,1,2,1,8,2,4010100,whole,0,0.007,0.043,0.949,4
1,2,2,1,2,2,2,1,2,1,9,2,4010100,whole,0,0.573,0.017,0.409,2
1,2,2,1,1,2,2,2,2,1,10,2,4010100,whole,0,0.409,0.01,0.581,4
1,2,2,1,1,2,2,1,2,1,11,2,4010100,whole,0,0.06,0.014,0.926,4
1,2,1,1,1,2,2,1,2,1,12,2,4010100,whole,0.001,0.04,0.039,0.92,4
1,2,1,1,2,2,1,2,1,1,13,2,4010100,whole,0.025,0.183,0.256,0.535,4
1,1,1,1,1,1,1,1,1,1,1,2,3040100,whole,1,0,0,0,1
1,2,1,2,1,2,1,1,1,1,2,2,3040100,whole,0.501,0.007,0.447,0.046,1
2,1,2,2,2,2,2,1,2,1,3,2,3040100,small_groups,0,0.956,0.043,0.001,2
1,2,2,1,2,2,2,1,2,1,4,2,3040100,small_groups,0,0.573,0.017,0.409,2
1,2,2,2,2,2,2,1,2,1,5,2,3040100,small_groups,0,0.973,0.02,0.007,2
1,1,2,2,2,2,2,1,2,1,6,2,3040100,small_groups,0,0.976,0.01,0.014,2
1,2,1,1,1,1,1,1,1,1,1,2,3040200,whole,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,1,2,2,3040200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,3,2,3040200,small_groups,1,0,0,0,1
1,2,2,1,1,2,1,1,2,1,4,2,3040200,small_groups,0,0.007,0.043,0.949,4
1,2,2,1,1,2,2,1,2,1,5,2,3040200,small_groups,0,0.06,0.014,0.926,4
1,2,2,1,1,2,2,1,2,1,6,2,3040200,small_groups,0,0.06,0.014,0.926,4
1,2,2,2,1,1,1,1,1,1,7,2,3040200,small_groups,0.665,0.001,0.331,0.002,1
1,1,2,2,2,2,1,1,2,1,8,2,3040200,whole,0,0.724,0.187,0.089,2
1,2,2,1,2,2,2,1,2,1,9,2,3040200,whole,0,0.573,0.017,0.409,2
1,1,2,2,1,2,2,1,2,1,10,2,3040200,whole,0,0.719,0.054,0.227,2
1,2,2,2,1,2,2,1,2,1,11,2,3040200,whole,0,0.765,0.117,0.118,2
1,2,2,1,1,2,2,1,2,1,12,2,3040200,whole,0,0.06,0.014,0.926,4
2,2,1,2,1,2,1,1,1,1,1,2,5060200,whole,0.014,0.003,0.982,0.001,3
1,2,2,1,1,2,1,1,2,1,2,2,5060200,whole,0,0.007,0.043,0.949,4
